date,open,high,low,close
2019-08-13,75.010424132800196,76.454300020003544,73.606756031095713,75.02361270664791
2019-08-14,74.958924438265001,76.40458504588257,73.553713777989259,74.972273440493368
2019-08-15,74.907460101729356,76.354902399291177,73.500709748013008,74.920969306214715
2019-08-16,74.85603109891747,76.305252059208314,73.447743913622674,74.86970027977091
2019-08-19,74.80463740557046,76.255634004626273,73.394816247293804,74.818466337137366
2019-08-20,74.753278997445975,76.20604821455133,73.341926721522,74.767267454305966
2019-08-21,74.70195585031837,76.156494668003091,73.289075308822405,74.716103607284921
2019-08-22,74.650667939978575,76.106973344015117,73.236261981730252,74.664974772099086
2019-08-23,74.599415242234258,76.057484221634297,73.183486712800317,74.613880924789513
2019-08-26,74.548197732909458,76.008027279921393,73.130749474607228,74.56282204141371
2019-08-27,74.497015387845025,75.958602497950721,73.078050239745508,74.51179809804556
2019-08-28,74.445868182898352,75.909209854810072,73.025388980829277,74.460809070775355
2019-08-29,74.394756093943371,75.859849329601033,72.972765670492365,74.409854935709731
2019-08-30,74.343679096870602,75.810520901438579,72.920180281388511,74.35893566897164
2019-09-02,74.292637167587188,75.761224549451484,72.867632786190995,74.30805124670043
2019-09-03,74.241630282016573,75.711960252781836,72.81512315759278,74.257201645051737
2019-09-04,74.190658416098984,75.66272799058558,72.762651368306663,74.206386840197524
2019-09-05,74.139721545791076,75.613527742031934,72.710217391064973,74.15560680832607
2019-09-06,74.088819647066003,75.564359486303829,72.657821198619644,74.104861525641937
2019-09-09,74.037952695913447,75.515223202597781,72.605462763742452,74.054150968365917
2019-09-10,73.987120668339585,75.466118870123609,72.553142059224527,74.003475112735245
2019-09-11,73.936323540366914,75.417046468104914,72.500859057876895,73.95283393500327
2019-09-12,73.885561288034594,75.368005975778559,72.44861373252995,73.902227411439583
2019-09-13,73.834833887398133,75.31899737239516,72.396406056033669,73.851655518330091
2019-09-16,73.784141314529521,75.270020637218551,72.344236001257784,73.801118231976886
2019-09-17,73.733483545517146,75.221075749526349,72.292103541091421,73.750615528698262
2019-09-18,73.682860556465897,75.172162688609347,72.240008648443194,73.700147384828767
2019-09-19,73.632272323496849,75.123281433772007,72.187951296241451,73.649713776719111
2019-09-20,73.581718822747689,75.074431964332277,72.13593145743387,73.599314680736185
2019-09-23,73.531200030372418,75.025614259621321,72.08394910498761,73.548950073263057
