date,open,high,low,close
2019-07-02,66.200484023870658,67.46088430605684,65.566073240064028,65.566073240064028
2019-07-03,66.246522181547888,67.818471371183307,65.470965618594207,65.470965618594207
2019-07-04,67.216012183920569,68.497832246202321,65.467775707152597,65.467775707152597
2019-07-05,67.697606272033198,68.937132983614404,65.431146444021152,65.431146444021152
2019-07-08,67.572848284818662,68.622262632597099,65.12582060359766,65.12582060359766
2019-07-09,67.674692799547373,68.547049972825022,64.860859575405598,64.860859575405598
2019-07-10,67.985395231140345,68.690719192877893,64.692575408667622,64.692575408667622
2019-07-11,68.147822849090943,68.870695854186934,64.534697414422482,64.534697414422482
2019-07-12,68.1864460430713,68.898704117977417,64.373975607746559,64.373975607746559
2019-07-15,68.29381858445808,68.857825731234854,64.233284232983848,64.233284232983848
2019-07-16,68.439017418946193,68.888652701402364,64.111232706846181,64.111232706846181
2019-07-17,68.528527927012405,68.957231182639745,64.00506151811436,64.00506151811436
2019-07-18,68.587442876944763,69.003840436985413,63.910183984813749,63.910183984813749
2019-07-19,68.664041067089371,69.013392140441965,63.825451986315144,63.825451986315144
2019-07-22,68.746735500426283,69.024064529733039,63.762077777109226,63.762077777109226
2019-07-23,68.805648897324033,69.050890319359056,63.713593752775964,63.713593752775964
2019-07-24,68.855817156390174,69.078702405201923,63.67413556527174,63.67413556527174
2019-07-25,68.911051220191609,69.095766411049539,63.642138615045965,63.642138615045965
2019-07-26,68.962531211106622,69.106553881105143,63.616054544065896,63.616054544065896
2019-07-29,69.003890075534571,69.119595466672848,63.595359176678834,63.595359176678834
2019-07-30,69.042072013559263,69.134582998456978,63.578864755218042,63.578864755218042
2019-07-31,69.080059045741663,69.147253467867898,63.565597175316768,63.565597175316768
2019-08-01,69.114117482774489,69.156643363135387,63.554944673136895,63.554944673136895
2019-08-02,69.143555641872823,69.164983629147812,63.54637901264627,63.54637901264627
2019-08-05,69.171087062741236,69.173565642001179,63.539519484932988,63.539519484932988
2019-08-06,69.197096121443167,69.197096121443167,63.53402211785167,63.53402211785167
2019-08-07,69.220377468999814,69.220377468999814,63.529610032193652,63.529610032193652
2019-08-08,69.241236470839397,69.241236470839397,63.526070928118791,63.526070928118791
2019-08-09,69.260633872991221,69.260633872991221,63.523230982716065,63.523230982716065
2019-08-12,69.278540944315182,69.278540944315182,63.520953303192357,63.520953303192357
