date,open,high,low,close
2019-07-02,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-03,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-04,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-05,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-08,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-09,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-10,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-11,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-12,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-15,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-16,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-17,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-18,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-19,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-22,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-23,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-24,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-25,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-26,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-29,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-30,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-07-31,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-08-01,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-08-02,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-08-05,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-08-06,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-08-07,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-08-08,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-08-09,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
2019-08-12,67.624336011141892,68.534064438035429,66.175974079306769,67.066218159298856
